Timestamp,P
2022-01-04 05:30:00,0.0
2022-01-04 06:00:00,0.0
2022-01-04 06:30:00,0.0
2022-01-04 07:00:00,0.0
2022-01-04 07:30:00,0.0
2022-01-04 08:00:00,0.0
2022-01-04 08:30:00,0.047939999999999997
2022-01-04 09:00:00,0.09587999999999999
2022-01-04 09:30:00,0.13945999999999997
2022-01-04 10:00:00,0.18303999999999998
2022-01-04 10:30:00,0.21353
2022-01-04 11:00:00,0.24402000000000001
2022-01-04 11:30:00,0.22970000000000002
2022-01-04 12:00:00,0.21538
2022-01-04 12:30:00,0.18324
2022-01-04 13:00:00,0.15109999999999998
2022-01-04 13:30:00,0.10021999999999999
2022-01-04 14:00:00,0.04934
2022-01-04 14:30:00,0.05115
2022-01-04 15:00:00,0.05296
2022-01-04 15:30:00,0.02648
2022-01-04 16:00:00,0.0
2022-01-04 16:30:00,0.0
2022-01-04 17:00:00,0.0
2022-01-04 17:30:00,0.0
2022-01-04 18:00:00,0.0
2022-01-04 18:30:00,0.0
2022-01-04 19:00:00,0.0
2022-01-04 19:30:00,0.0
2022-01-04 20:00:00,0.0
2022-01-04 20:30:00,0.0
2022-01-04 21:00:00,0.0
2022-01-04 21:30:00,0.0
2022-01-04 22:00:00,0.0
2022-01-04 22:30:00,0.0
2022-01-04 23:00:00,0.0
2022-01-04 23:30:00,0.0
2022-01-05 00:00:00,0.0
2022-01-05 00:30:00,0.0
2022-01-05 01:00:00,0.0
2022-01-05 01:30:00,0.0
2022-01-05 02:00:00,0.0
2022-01-05 02:30:00,0.0
2022-01-05 03:00:00,0.0
2022-01-05 03:30:00,0.0
2022-01-05 04:00:00,0.0
2022-01-05 04:30:00,0.0
2022-01-05 05:00:00,0.0
2022-01-05 05:30:00,0.0
2022-01-05 06:00:00,0.0
2022-01-05 06:30:00,0.0
2022-01-05 07:00:00,0.0
2022-01-05 07:30:00,0.0
2022-01-05 08:00:00,0.0
2022-01-05 08:30:00,0.21325
2022-01-05 09:00:00,0.4265
2022-01-05 09:30:00,0.56639
2022-01-05 10:00:00,0.70628
2022-01-05 10:30:00,0.39246000000000003
2022-01-05 11:00:00,0.07864
2022-01-05 11:30:00,0.5960500000000001
2022-01-05 12:00:00,1.1134600000000001
2022-01-05 12:30:00,0.6472800000000001
2022-01-05 13:00:00,0.18109999999999998
2022-01-05 13:30:00,0.21792
2022-01-05 14:00:00,0.25474
2022-01-05 14:30:00,0.18364000000000003
2022-01-05 15:00:00,0.11254
2022-01-05 15:30:00,0.05627
2022-01-05 16:00:00,0.0
2022-01-05 16:30:00,0.0
2022-01-05 17:00:00,0.0
2022-01-05 17:30:00,0.0
2022-01-05 18:00:00,0.0
2022-01-05 18:30:00,0.0
2022-01-05 19:00:00,0.0
2022-01-05 19:30:00,0.0
2022-01-05 20:00:00,0.0
2022-01-05 20:30:00,0.0
2022-01-05 21:00:00,0.0
2022-01-05 21:30:00,0.0
2022-01-05 22:00:00,0.0
2022-01-05 22:30:00,0.0
2022-01-05 23:00:00,0.0
2022-01-05 23:30:00,0.0
2022-01-06 00:00:00,0.0
2022-01-06 00:30:00,0.0
2022-01-06 01:00:00,0.0
2022-01-06 01:30:00,0.0
2022-01-06 02:00:00,0.0
2022-01-06 02:30:00,0.0
2022-01-06 03:00:00,0.0
2022-01-06 03:30:00,0.0
2022-01-06 04:00:00,0.0
2022-01-06 04:30:00,0.0
2022-01-06 05:00:00,0.0
2022-01-06 05:30:00,0.0
2022-01-06 06:00:00,0.0
2022-01-06 06:30:00,0.0
2022-01-06 07:00:00,0.0
2022-01-06 07:30:00,0.0
2022-01-06 08:00:00,0.0
2022-01-06 08:30:00,0.19278
2022-01-06 09:00:00,0.38556
2022-01-06 09:30:00,0.58128
2022-01-06 10:00:00,0.777
2022-01-06 10:30:00,0.9299600000000001
2022-01-06 11:00:00,1.08292
2022-01-06 11:30:00,0.99682
2022-01-06 12:00:00,0.91072
2022-01-06 12:30:00,0.92354
2022-01-06 13:00:00,0.93636
2022-01-06 13:30:00,0.80175
2022-01-06 14:00:00,0.66714
2022-01-06 14:30:00,0.53566
2022-01-06 15:00:00,0.40418
2022-01-06 15:30:00,0.20209
2022-01-06 16:00:00,0.0
2022-01-06 16:30:00,0.0
2022-01-06 17:00:00,0.0
2022-01-06 17:30:00,0.0
2022-01-06 18:00:00,0.0
2022-01-06 18:30:00,0.0
2022-01-06 19:00:00,0.0
2022-01-06 19:30:00,0.0
2022-01-06 20:00:00,0.0
2022-01-06 20:30:00,0.0
2022-01-06 21:00:00,0.0
2022-01-06 21:30:00,0.0
2022-01-06 22:00:00,0.0
2022-01-06 22:30:00,0.0
2022-01-06 23:00:00,0.0
2022-01-06 23:30:00,0.0
2022-01-07 00:00:00,0.0
2022-01-07 00:30:00,0.0
2022-01-07 01:00:00,0.0
2022-01-07 01:30:00,0.0
2022-01-07 02:00:00,0.0
2022-01-07 02:30:00,0.0
2022-01-07 03:00:00,0.0
2022-01-07 03:30:00,0.0
2022-01-07 04:00:00,0.0
2022-01-07 04:30:00,0.0
2022-01-07 05:00:00,0.0
2022-01-07 05:30:00,0.0
2022-01-07 06:00:00,0.0
2022-01-07 06:30:00,0.0
2022-01-07 07:00:00,0.0
2022-01-07 07:30:00,0.0
2022-01-07 08:00:00,0.0
2022-01-07 08:30:00,0.032909999999999995
2022-01-07 09:00:00,0.06581999999999999
2022-01-07 09:30:00,0.05539999999999999
2022-01-07 10:00:00,0.04498
2022-01-07 10:30:00,0.1388
2022-01-07 11:00:00,0.23262
2022-01-07 11:30:00,0.18084
2022-01-07 12:00:00,0.12906
2022-01-07 12:30:00,0.11667
2022-01-07 13:00:00,0.10428
2022-01-07 13:30:00,0.11807000000000001
2022-01-07 14:00:00,0.13186
2022-01-07 14:30:00,0.06835000000000001
2022-01-07 15:00:00,0.00484
2022-01-07 15:30:00,0.00242
2022-01-07 16:00:00,0.0
2022-01-07 16:30:00,0.0
2022-01-07 17:00:00,0.0
2022-01-07 17:30:00,0.0
2022-01-07 18:00:00,0.0
2022-01-07 18:30:00,0.0
2022-01-07 19:00:00,0.0
2022-01-07 19:30:00,0.0
2022-01-07 20:00:00,0.0
2022-01-07 20:30:00,0.0
2022-01-07 21:00:00,0.0
2022-01-07 21:30:00,0.0
2022-01-07 22:00:00,0.0
2022-01-07 22:30:00,0.0
2022-01-07 23:00:00,0.0
2022-01-07 23:30:00,0.0
2022-01-08 00:00:00,0.0
2022-01-08 00:30:00,0.0
2022-01-08 01:00:00,0.0
2022-01-08 01:30:00,0.0
2022-01-08 02:00:00,0.0
2022-01-08 02:30:00,0.0
2022-01-08 03:00:00,0.0
2022-01-08 03:30:00,0.0
2022-01-08 04:00:00,0.0
2022-01-08 04:30:00,0.0
2022-01-08 05:00:00,0.0
2022-01-08 05:30:00,0.0
2022-01-08 06:00:00,0.0
2022-01-08 06:30:00,0.0
2022-01-08 07:00:00,0.0
2022-01-08 07:30:00,0.0
2022-01-08 08:00:00,0.0
2022-01-08 08:30:00,0.01243
2022-01-08 09:00:00,0.02486
2022-01-08 09:30:00,0.05099000000000001
2022-01-08 10:00:00,0.07712000000000001
2022-01-08 10:30:00,0.07715000000000001
2022-01-08 11:00:00,0.07718000000000001
2022-01-08 11:30:00,0.08459
2022-01-08 12:00:00,0.092
2022-01-08 12:30:00,0.15819
2022-01-08 13:00:00,0.22438
2022-01-08 13:30:00,0.14726
2022-01-08 14:00:00,0.07014
2022-01-08 14:30:00,0.16366000000000003
2022-01-08 15:00:00,0.25718
2022-01-08 15:30:00,0.12859
2022-01-08 16:00:00,0.0
2022-01-08 16:30:00,0.0
2022-01-08 17:00:00,0.0
2022-01-08 17:30:00,0.0
2022-01-08 18:00:00,0.0
2022-01-08 18:30:00,0.0
2022-01-08 19:00:00,0.0
2022-01-08 19:30:00,0.0
2022-01-08 20:00:00,0.0
2022-01-08 20:30:00,0.0
2022-01-08 21:00:00,0.0
2022-01-08 21:30:00,0.0
2022-01-08 22:00:00,0.0
2022-01-08 22:30:00,0.0
2022-01-08 23:00:00,0.0
2022-01-08 23:30:00,0.0
2022-01-09 00:00:00,0.0
2022-01-09 00:30:00,0.0
2022-01-09 01:00:00,0.0
2022-01-09 01:30:00,0.0
2022-01-09 02:00:00,0.0
2022-01-09 02:30:00,0.0
2022-01-09 03:00:00,0.0
2022-01-09 03:30:00,0.0
2022-01-09 04:00:00,0.0
2022-01-09 04:30:00,0.0
2022-01-09 05:00:00,0.0
2022-01-09 05:30:00,0.0
2022-01-09 06:00:00,0.0
2022-01-09 06:30:00,0.0
2022-01-09 07:00:00,0.0
2022-01-09 07:30:00,0.0
2022-01-09 08:00:00,0.0
2022-01-09 08:30:00,0.0341
2022-01-09 09:00:00,0.0682
2022-01-09 09:30:00,0.038029999999999994
2022-01-09 10:00:00,0.00786
2022-01-09 10:30:00,0.12861999999999998
2022-01-09 11:00:00,0.24938
2022-01-09 11:30:00,0.22353
2022-01-09 12:00:00,0.19768
2022-01-09 12:30:00,0.15104
2022-01-09 13:00:00,0.1044
2022-01-09 13:30:00,0.10042999999999999
2022-01-09 14:00:00,0.09645999999999999
2022-01-09 14:30:00,0.057819999999999996
2022-01-09 15:00:00,0.01918
2022-01-09 15:30:00,0.00959
2022-01-09 16:00:00,0.0
2022-01-09 16:30:00,0.0
2022-01-09 17:00:00,0.0
2022-01-09 17:30:00,0.0
2022-01-09 18:00:00,0.0
2022-01-09 18:30:00,0.0
2022-01-09 19:00:00,0.0
2022-01-09 19:30:00,0.0
2022-01-09 20:00:00,0.0
2022-01-09 20:30:00,0.0
2022-01-09 21:00:00,0.0
2022-01-09 21:30:00,0.0
2022-01-09 22:00:00,0.0
2022-01-09 22:30:00,0.0
2022-01-09 23:00:00,0.0
2022-01-09 23:30:00,0.0
2022-01-10 00:00:00,0.0
2022-01-10 00:30:00,0.0
2022-01-10 01:00:00,0.0
2022-01-10 01:30:00,0.0
2022-01-10 02:00:00,0.0
2022-01-10 02:30:00,0.0
2022-01-10 03:00:00,0.0
2022-01-10 03:30:00,0.0
2022-01-10 04:00:00,0.0
2022-01-10 04:30:00,0.0
2022-01-10 05:00:00,0.0
2022-01-10 05:30:00,0.0
2022-01-10 06:00:00,0.0
2022-01-10 06:30:00,0.0
2022-01-10 07:00:00,0.0
2022-01-10 07:30:00,0.0
2022-01-10 08:00:00,0.0
2022-01-10 08:30:00,0.04034
2022-01-10 09:00:00,0.08068
2022-01-10 09:30:00,0.09027
2022-01-10 10:00:00,0.09986
2022-01-10 10:30:00,0.1496
2022-01-10 11:00:00,0.19934000000000002
2022-01-10 11:30:00,0.27053000000000005
2022-01-10 12:00:00,0.34172
2022-01-10 12:30:00,0.30508
2022-01-10 13:00:00,0.26844
2022-01-10 13:30:00,0.23557
2022-01-10 14:00:00,0.2027
2022-01-10 14:30:00,0.16354
2022-01-10 15:00:00,0.12437999999999999
2022-01-10 15:30:00,0.062189999999999995
2022-01-10 16:00:00,0.0
2022-01-10 16:30:00,0.0
2022-01-10 17:00:00,0.0
2022-01-10 17:30:00,0.0
2022-01-10 18:00:00,0.0
2022-01-10 18:30:00,0.0
2022-01-10 19:00:00,0.0
2022-01-10 19:30:00,0.0
2022-01-10 20:00:00,0.0
2022-01-10 20:30:00,0.0
2022-01-10 21:00:00,0.0
2022-01-10 21:30:00,0.0
2022-01-10 22:00:00,0.0
2022-01-10 22:30:00,0.0
2022-01-10 23:00:00,0.0
2022-01-10 23:30:00,0.0
2022-01-11 00:00:00,0.0
2022-01-11 00:30:00,0.0
2022-01-11 01:00:00,0.0
2022-01-11 01:30:00,0.0
2022-01-11 02:00:00,0.0
2022-01-11 02:30:00,0.0
2022-01-11 03:00:00,0.0
2022-01-11 03:30:00,0.0
2022-01-11 04:00:00,0.0
2022-01-11 04:30:00,0.0
2022-01-11 05:00:00,0.0
2022-01-11 05:30:00,0.0
2022-01-11 06:00:00,0.0
2022-01-11 06:30:00,0.0
2022-01-11 07:00:00,0.0
2022-01-11 07:30:00,0.0
2022-01-11 08:00:00,0.0
2022-01-11 08:30:00,0.27561
2022-01-11 09:00:00,0.55122
2022-01-11 09:30:00,0.70048
2022-01-11 10:00:00,0.84974
2022-01-11 10:30:00,0.9623300000000001
2022-01-11 11:00:00,1.07492
2022-01-11 11:30:00,1.07904
2022-01-11 12:00:00,1.0831600000000001
2022-01-11 12:30:00,1.0530400000000002
2022-01-11 13:00:00,1.02292
2022-01-11 13:30:00,0.71217
2022-01-11 14:00:00,0.40142
2022-01-11 14:30:00,0.22916999999999998
2022-01-11 15:00:00,0.05692
2022-01-11 15:30:00,0.02846
2022-01-11 16:00:00,0.0
2022-01-11 16:30:00,0.0
2022-01-11 17:00:00,0.0
2022-01-11 17:30:00,0.0
2022-01-11 18:00:00,0.0
2022-01-11 18:30:00,0.0
2022-01-11 19:00:00,0.0
2022-01-11 19:30:00,0.0
2022-01-11 20:00:00,0.0
2022-01-11 20:30:00,0.0
2022-01-11 21:00:00,0.0
2022-01-11 21:30:00,0.0
2022-01-11 22:00:00,0.0
2022-01-11 22:30:00,0.0
2022-01-11 23:00:00,0.0
2022-01-11 23:30:00,0.0
2022-01-12 00:00:00,0.0
2022-01-12 00:30:00,0.0
2022-01-12 01:00:00,0.0
2022-01-12 01:30:00,0.0
2022-01-12 02:00:00,0.0
2022-01-12 02:30:00,0.0
2022-01-12 03:00:00,0.0
2022-01-12 03:30:00,0.0
2022-01-12 04:00:00,0.0
2022-01-12 04:30:00,0.0
2022-01-12 05:00:00,0.0
2022-01-12 05:30:00,0.0
2022-01-12 06:00:00,0.0
2022-01-12 06:30:00,0.0
2022-01-12 07:00:00,0.0
2022-01-12 07:30:00,0.0
2022-01-12 08:00:00,0.0
2022-01-12 08:30:00,0.03538
2022-01-12 09:00:00,0.07076
2022-01-12 09:30:00,0.10150999999999999
2022-01-12 10:00:00,0.13226
2022-01-12 10:30:00,0.44811000000000006
2022-01-12 11:00:00,0.7639600000000001
2022-01-12 11:30:00,0.5333300000000001
2022-01-12 12:00:00,0.30269999999999997
2022-01-12 12:30:00,0.22331999999999996
2022-01-12 13:00:00,0.14393999999999998
2022-01-12 13:30:00,0.43844000000000005
2022-01-12 14:00:00,0.73294
2022-01-12 14:30:00,0.56425
2022-01-12 15:00:00,0.39556
2022-01-12 15:30:00,0.19778
2022-01-12 16:00:00,0.0
2022-01-12 16:30:00,0.0
2022-01-12 17:00:00,0.0
2022-01-12 17:30:00,0.0
2022-01-12 18:00:00,0.0
2022-01-12 18:30:00,0.0
2022-01-12 19:00:00,0.0
2022-01-12 19:30:00,0.0
2022-01-12 20:00:00,0.0
2022-01-12 20:30:00,0.0
2022-01-12 21:00:00,0.0
2022-01-12 21:30:00,0.0
2022-01-12 22:00:00,0.0
2022-01-12 22:30:00,0.0
2022-01-12 23:00:00,0.0
2022-01-12 23:30:00,0.0
2022-01-13 00:00:00,0.0
2022-01-13 00:30:00,0.0
2022-01-13 01:00:00,0.0
2022-01-13 01:30:00,0.0
2022-01-13 02:00:00,0.0
2022-01-13 02:30:00,0.0
2022-01-13 03:00:00,0.0
2022-01-13 03:30:00,0.0
2022-01-13 04:00:00,0.0
2022-01-13 04:30:00,0.0
2022-01-13 05:00:00,0.0
2022-01-13 05:30:00,0.0
2022-01-13 06:00:00,0.0
2022-01-13 06:30:00,0.0
2022-01-13 07:00:00,0.0
2022-01-13 07:30:00,0.0
2022-01-13 08:00:00,0.0
2022-01-13 08:30:00,0.0433
2022-01-13 09:00:00,0.0866
2022-01-13 09:30:00,0.24033
2022-01-13 10:00:00,0.39406
2022-01-13 10:30:00,0.68889
2022-01-13 11:00:00,0.98372
2022-01-13 11:30:00,0.9546600000000001
2022-01-13 12:00:00,0.9256
2022-01-13 12:30:00,0.98954
2022-01-13 13:00:00,1.05348
2022-01-13 13:30:00,0.9327
2022-01-13 14:00:00,0.81192
2022-01-13 14:30:00,0.62135
2022-01-13 15:00:00,0.43078
2022-01-13 15:30:00,0.21539
2022-01-13 16:00:00,0.0
2022-01-13 16:30:00,0.0
2022-01-13 17:00:00,0.0
2022-01-13 17:30:00,0.0
2022-01-13 18:00:00,0.0
2022-01-13 18:30:00,0.0
2022-01-13 19:00:00,0.0
2022-01-13 19:30:00,0.0
2022-01-13 20:00:00,0.0
2022-01-13 20:30:00,0.0
2022-01-13 21:00:00,0.0
2022-01-13 21:30:00,0.0
2022-01-13 22:00:00,0.0
2022-01-13 22:30:00,0.0
2022-01-13 23:00:00,0.0
2022-01-13 23:30:00,0.0
2022-01-14 00:00:00,0.0
2022-01-14 00:30:00,0.0
2022-01-14 01:00:00,0.0
2022-01-14 01:30:00,0.0
2022-01-14 02:00:00,0.0
2022-01-14 02:30:00,0.0
2022-01-14 03:00:00,0.0
2022-01-14 03:30:00,0.0
2022-01-14 04:00:00,0.0
2022-01-14 04:30:00,0.0
2022-01-14 05:00:00,0.0
2022-01-14 05:30:00,0.0
2022-01-14 06:00:00,0.0
2022-01-14 06:30:00,0.0
2022-01-14 07:00:00,0.0
2022-01-14 07:30:00,0.0
2022-01-14 08:00:00,0.0
2022-01-14 08:30:00,0.25821
2022-01-14 09:00:00,0.51642
2022-01-14 09:30:00,0.7003900000000001
2022-01-14 10:00:00,0.88436
2022-01-14 10:30:00,0.98731
2022-01-14 11:00:00,1.09026
2022-01-14 11:30:00,1.09645
2022-01-14 12:00:00,1.10264
2022-01-14 12:30:00,1.08998
2022-01-14 13:00:00,1.0773199999999998
2022-01-14 13:30:00,0.9333799999999999
2022-01-14 14:00:00,0.78944
2022-01-14 14:30:00,0.613
2022-01-14 15:00:00,0.43656
2022-01-14 15:30:00,0.21828
2022-01-14 16:00:00,0.0
2022-01-14 16:30:00,0.0
2022-01-14 17:00:00,0.0
2022-01-14 17:30:00,0.0
2022-01-14 18:00:00,0.0
2022-01-14 18:30:00,0.0
2022-01-14 19:00:00,0.0
2022-01-14 19:30:00,0.0
2022-01-14 20:00:00,0.0
2022-01-14 20:30:00,0.0
2022-01-14 21:00:00,0.0
2022-01-14 21:30:00,0.0
2022-01-14 22:00:00,0.0
2022-01-14 22:30:00,0.0
2022-01-14 23:00:00,0.0
2022-01-14 23:30:00,0.0
2022-01-15 00:00:00,0.0
2022-01-15 00:30:00,0.0
2022-01-15 01:00:00,0.0
2022-01-15 01:30:00,0.0
2022-01-15 02:00:00,0.0
2022-01-15 02:30:00,0.0
2022-01-15 03:00:00,0.0
2022-01-15 03:30:00,0.0
2022-01-15 04:00:00,0.0
2022-01-15 04:30:00,0.0
2022-01-15 05:00:00,0.0
2022-01-15 05:30:00,0.0
2022-01-15 06:00:00,0.0
2022-01-15 06:30:00,0.0
2022-01-15 07:00:00,0.0
2022-01-15 07:30:00,0.0
2022-01-15 08:00:00,0.0
2022-01-15 08:30:00,0.28456
2022-01-15 09:00:00,0.56912
2022-01-15 09:30:00,0.75004
2022-01-15 10:00:00,0.93096
2022-01-15 10:30:00,1.02069
2022-01-15 11:00:00,1.11042
2022-01-15 11:30:00,1.11022
2022-01-15 12:00:00,1.11002
2022-01-15 12:30:00,0.92838
2022-01-15 13:00:00,0.74674
2022-01-15 13:30:00,0.39124
2022-01-15 14:00:00,0.03574
2022-01-15 14:30:00,0.07630999999999999
2022-01-15 15:00:00,0.11688
2022-01-15 15:30:00,0.05844
2022-01-15 16:00:00,0.0
2022-01-15 16:30:00,0.0
2022-01-15 17:00:00,0.0
2022-01-15 17:30:00,0.0
2022-01-15 18:00:00,0.0
2022-01-15 18:30:00,0.0
2022-01-15 19:00:00,0.0
2022-01-15 19:30:00,0.0
2022-01-15 20:00:00,0.0
2022-01-15 20:30:00,0.0
2022-01-15 21:00:00,0.0
2022-01-15 21:30:00,0.0
2022-01-15 22:00:00,0.0
2022-01-15 22:30:00,0.0
2022-01-15 23:00:00,0.0
2022-01-15 23:30:00,0.0
2022-01-16 00:00:00,0.0
2022-01-16 00:30:00,0.0
2022-01-16 01:00:00,0.0
2022-01-16 01:30:00,0.0
2022-01-16 02:00:00,0.0
2022-01-16 02:30:00,0.0
2022-01-16 03:00:00,0.0
2022-01-16 03:30:00,0.0
2022-01-16 04:00:00,0.0
2022-01-16 04:30:00,0.0
2022-01-16 05:00:00,0.0
2022-01-16 05:30:00,0.0
2022-01-16 06:00:00,0.0
2022-01-16 06:30:00,0.0
2022-01-16 07:00:00,0.0
2022-01-16 07:30:00,0.0
2022-01-16 08:00:00,0.0
2022-01-16 08:30:00,0.29241
2022-01-16 09:00:00,0.58482
2022-01-16 09:30:00,0.7899700000000001
2022-01-16 10:00:00,0.99512
2022-01-16 10:30:00,1.0910000000000002
2022-01-16 11:00:00,1.1868800000000002
2022-01-16 11:30:00,1.1682299999999999
2022-01-16 12:00:00,1.1495799999999998
2022-01-16 12:30:00,1.13525
2022-01-16 13:00:00,1.1209200000000001
2022-01-16 13:30:00,0.9903700000000001
2022-01-16 14:00:00,0.85982
2022-01-16 14:30:00,0.63383
2022-01-16 15:00:00,0.40784
2022-01-16 15:30:00,0.20392
2022-01-16 16:00:00,0.0
2022-01-16 16:30:00,0.0
2022-01-16 17:00:00,0.0
2022-01-16 17:30:00,0.0
2022-01-16 18:00:00,0.0
2022-01-16 18:30:00,0.0
2022-01-16 19:00:00,0.0
2022-01-16 19:30:00,0.0
2022-01-16 20:00:00,0.0
2022-01-16 20:30:00,0.0
2022-01-16 21:00:00,0.0
2022-01-16 21:30:00,0.0
2022-01-16 22:00:00,0.0
2022-01-16 22:30:00,0.0
2022-01-16 23:00:00,0.0
2022-01-16 23:30:00,0.0
2022-01-17 00:00:00,0.0
2022-01-17 00:30:00,0.0
2022-01-17 01:00:00,0.0
2022-01-17 01:30:00,0.0
2022-01-17 02:00:00,0.0
2022-01-17 02:30:00,0.0
2022-01-17 03:00:00,0.0
2022-01-17 03:30:00,0.0
2022-01-17 04:00:00,0.0
2022-01-17 04:30:00,0.0
2022-01-17 05:00:00,0.0
2022-01-17 05:30:00,0.0
2022-01-17 06:00:00,0.0
2022-01-17 06:30:00,0.0
2022-01-17 07:00:00,0.0
2022-01-17 07:30:00,0.0
2022-01-17 08:00:00,0.0
2022-01-17 08:30:00,0.26947000000000004
2022-01-17 09:00:00,0.5389400000000001
2022-01-17 09:30:00,0.74746
2022-01-17 10:00:00,0.95598
2022-01-17 10:30:00,0.97792
2022-01-17 11:00:00,0.99986
